bigram,count_no_pcl,count_pcl,freq_no_pcl,freq_pcl,ratio_pcl_over_no_pcl
came power,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
host countries,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
state hopelessness,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
distributed poor,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
young person,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
vulnerable population,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
disabled young,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
aid workers,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
blind eye,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
refugee immigrant,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
government assistance,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
entered country,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
protection vulnerable,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
need repair,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
especially need,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
need money,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
neighbouring bangladesh,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
useless hopeless,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
basic education,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
people color,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
need make,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
basic needs,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
did feel,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
identity cards,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
ethnic cleansing,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
public spaces,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
population growth,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
hopelessness despair,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
houses poor,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
vulnerable sectors,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
nana addo,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
refugees need,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
national identity,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
challenges faced,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
child development,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
child health,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
west africa,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
child marriage,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
people work,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
medical attention,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
50 cent,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
refugees arriving,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
group women,5,1,0.00018739927289082117,0.00047961630695443646,2.5593285288493752
poor families,771,150,0.028896967879764625,0.07194244604316546,2.4896191995304195
low income,31,6,0.0011618754919230914,0.0028776978417266188,2.476769550829233
chief executive,21,4,0.000787076946141449,0.0019184652278177458,2.437455747859644
need help,27,5,0.0010119560736104344,0.002398081534772182,2.3697486441744564
children living,11,2,0.0004122784003598066,0.0009592326139088729,2.3266623033005422
immigrant children,11,2,0.0004122784003598066,0.0009592326139088729,2.3266623033005422
sex workers,11,2,0.0004122784003598066,0.0009592326139088729,2.3266623033005422
sustainable development,11,2,0.0004122784003598066,0.0009592326139088729,2.3266623033005422
high commissioner,17,3,0.000637157527828792,0.0014388489208633094,2.2582310602342996
young women,30,5,0.001124395637344927,0.002398081534772182,2.1327737799677684
chief minister,18,3,0.0006746373824069562,0.0014388489208633094,2.1327737792961345
girls poor,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
30 years,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
families living,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
disabled child,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
feeling hopeless,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
humanitarian aid,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
took place,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
vulnerable communities,12,2,0.0004497582549379708,0.0009592326139088729,2.132773778456592
60 000,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
families use,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
people society,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
job opportunities,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
women ages,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
premier league,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
welfare department,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
ve heard,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
people world,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
families communities,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
country need,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
said ms,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
families affected,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
vulnerable young,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
17 year,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
youth women,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
war torn,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
high level,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
large scale,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
ve seen,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
40 years,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
40 percent,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
extreme poverty,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
police force,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
150 000,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
criminal justice,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
european commission,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
lack access,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
countries need,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
global refugee,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
government people,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
public services,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
20 year,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
cancer patients,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
straits times,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
19th century,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
nations refugee,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
women work,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
department said,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
homeless city,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
second world,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
health centre,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
speak english,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
social workers,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
said disabled,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
report says,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
public service,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
nearly million,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
low skilled,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
long ago,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
children pregnant,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
members community,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
fleeing violence,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
hopeless just,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
social justice,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
social safety,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
time poor,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
good news,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
000 poor,6,1,0.0002248791274689854,0.00047961630695443646,2.132773775937964
homeless man,37,6,0.0013867546193920767,0.0028776978417266188,2.0751312455789823
middle class,25,4,0.0009369963644541059,0.0019184652278177458,2.047462828618317
minister said,19,3,0.0007121172369851205,0.0014388489208633094,2.020522527911863
immigrants brought,19,3,0.0007121172369851205,0.0014388489208633094,2.020522527911863
social services,19,3,0.0007121172369851205,0.0014388489208633094,2.020522527911863
refugees immigrants,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
non governmental,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
homeless shelter,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
children school,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
primary school,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
come forward,13,2,0.00048723810951613507,0.0009592326139088729,1.9687142573735672
social welfare,20,3,0.0007495970915632847,0.0014388489208633094,1.9194964016510438
20 years,20,3,0.0007495970915632847,0.0014388489208633094,1.9194964016510438
tens thousands,20,3,0.0007495970915632847,0.0014388489208633094,1.9194964016510438
women children,75,11,0.0028109890933623177,0.005275779376498801,1.8768409269462605
refugee camps,42,6,0.001574153892282898,0.0028776978417266188,1.828091811738419
especially poor,14,2,0.0005247179640942994,0.0009592326139088729,1.8280918106863084
mental illness,14,2,0.0005247179640942994,0.0009592326139088729,1.8280918106863084
natural disasters,14,2,0.0005247179640942994,0.0009592326139088729,1.8280918106863084
new year,14,2,0.0005247179640942994,0.0009592326139088729,1.8280918106863084
disabled soldiers,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
food water,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
need treatment,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
narendra modi,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
minister health,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
free cost,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
refugees said,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
press conference,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
needs vulnerable,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
help disabled,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
developed countries,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
disabled friendly,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
poverty homelessness,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
reproductive health,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
flood victims,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
000 young,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
economic development,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
health facilities,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
government consider,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
foreign nationals,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
refugee families,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
21st century,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
said wednesday,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
90 percent,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
western countries,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
international organization,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
action plan,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
25 million,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
vulnerable climate,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
african migrants,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
left vulnerable,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
50 years,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
living poverty,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
assistance need,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
high profile,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
syria iraq,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
cash transfer,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
market women,7,1,0.0002623589820471497,0.00047961630695443646,1.8280918091081428
mental health,30,4,0.001124395637344927,0.0019184652278177458,1.7062190241520883
disabled man,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
young immigrants,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
badly need,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
shelter homeless,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
refugees asylum,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
commissioner refugees,15,2,0.0005621978186724635,0.0009592326139088729,1.7062190235240007
disabled people,107,14,0.004010344439863573,0.00671462829736211,1.6743270802236143
young people,54,7,0.002023912147220869,0.003357314148681055,1.6588240515440953
15 000,16,2,0.0005996776732506278,0.0009592326139088729,1.5995803347315771
young men,16,2,0.0005996776732506278,0.0009592326139088729,1.5995803347315771
unhcr said,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
december year,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
number migrants,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
finance minister,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
secretary general,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
security forces,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
saharan africa,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
urban areas,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
women rights,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
end year,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
local communities,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
12 years,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
border security,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
human traffickers,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
recent months,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
20 million,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
social development,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
people dead,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
family planning,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
said yesterday,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
daily basis,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
rights women,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
hopeless helpless,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
mexican immigrants,8,1,0.0002998388366253139,0.00047961630695443646,1.5995803337317394
disabled persons,49,6,0.0018365128743300476,0.0028776978417266188,1.5669358387751327
men women,101,12,0.003785465312394588,0.0057553956834532375,1.5203931902607053
make sure,17,2,0.000637157527828792,0.0009592326139088729,1.50548737401269
million refugees,17,2,0.000637157527828792,0.0009592326139088729,1.50548737401269
000 homeless,17,2,0.000637157527828792,0.0009592326139088729,1.50548737401269
executive director,17,2,0.000637157527828792,0.0009592326139088729,1.50548737401269
100 000,26,3,0.0009744762190322701,0.0014388489208633094,1.476535694032289
prime minister,62,7,0.0023237509838461828,0.003357314148681055,1.4447822385337419
irish immigrants,18,2,0.0006746373824069562,0.0009592326139088729,1.4218491866915157
day day,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
women empowerment,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
official said,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
muslim countries,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
belonging poor,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
age 18,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
families said,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
did know,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
children elderly,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
increasing number,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
health services,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
african countries,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
large numbers,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
girls women,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
host communities,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
remain vulnerable,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
000 children,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
world health,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
told reuters,9,1,0.0003373186912034781,0.00047961630695443646,1.421849186066218
said adding,19,2,0.0007121172369851205,0.0009592326139088729,1.3470150190759964
people homeless,49,5,0.0018365128743300476,0.002398081534772182,1.3057798657366955
homeless families,20,2,0.0007495970915632847,0.0009592326139088729,1.2796642682120458
empowerment women,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
10 year,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
britain needs,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
older people,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
400 000,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
social protection,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
president obama,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
tamil nadu,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
health problems,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
young children,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
30 000,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
past year,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
community based,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
mexican border,10,1,0.00037479854578164235,0.00047961630695443646,1.2796642678389598
social media,41,4,0.0015366740377047337,0.0019184652278177458,1.2484529447994221
syrian refugee,21,2,0.000787076946141449,0.0009592326139088729,1.2187278745650838
year old,121,11,0.004535062403957873,0.005275779376498801,1.1633311532231956
people like,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
earlier month,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
sub saharan,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
came poor,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
affordable housing,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
york city,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
school children,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
displaced persons,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
sri lankans,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
manus island,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
said today,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
south africans,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
police officers,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
extremely poor,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
san francisco,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
immigrants arrested,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
number refugees,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
new delhi,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
homeless men,11,1,0.0004122784003598066,0.00047961630695443646,1.1633311528630437
undocumented immigrants,58,5,0.0021738315655335256,0.002398081534772182,1.103158852181107
people living,35,3,0.0013117949102357483,0.0014388489208633094,1.0968550872848504
students poor,35,3,0.0013117949102357483,0.0014388489208633094,1.0968550872848504
sri lankan,36,3,0.0013492747648139124,0.0014388489208633094,1.0663868904384082
white house,24,2,0.0008995165098759417,0.0009592326139088729,1.0663868904138072
rakhine state,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
people including,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
war heroes,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
25 000,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
agency unhcr,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
15 years,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
home countries,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
10 years,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
800 000,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
immigrants refugees,12,1,0.0004497582549379708,0.00047961630695443646,1.0663868903400042
rohingya refugees,37,3,0.0013867546193920767,0.0014388489208633094,1.0375656231500452
sri lanka,100,8,0.0037479854578164238,0.0038369304556354917,1.0237314148617738
high school,25,2,0.0009369963644541059,0.0009592326139088729,1.0237314148427783
years ago,64,5,0.0023987106930025114,0.002398081534772182,0.9997377098322435
disaster management,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
women vulnerable,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
financial support,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
families afford,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
private sector,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
young girls,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
need urgent,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
mr trump,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
earlier year,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
officials said,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
developing countries,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
public health,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
illegal immigration,13,1,0.00048723810951613507,0.00047961630695443646,0.984357129712976
new immigrants,26,2,0.0009744762190322701,0.0009592326139088729,0.9843571296969233
disabled children,54,4,0.002023912147220869,0.0019184652278177458,0.9478994582369513
asylum seekers,69,5,0.0025861099658933324,0.002398081534772182,0.92729294827821
cape town,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
immigration policy,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
government said,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
boko haram,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
cox bazar,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
homeless shelters,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
senior citizens,14,1,0.0005247179640942994,0.00047961630695443646,0.9140459062960471
middle east,42,3,0.001574153892282898,0.0014388489208633094,0.9140459061868405
south africa,56,4,0.0020988718563771974,0.0019184652278177458,0.9140459061731895
refugee agency,44,3,0.0016491136014392263,0.0014388489208633094,0.8724983650217234
south african,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
refugees living,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
immigrants country,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
member states,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
human trafficking,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
domestic violence,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
12 000,15,1,0.0005621978186724635,0.00047961630695443646,0.8531095126513669
000 refugees,30,2,0.001124395637344927,0.0009592326139088729,0.8531095125207274
es salaam,16,1,0.0005996776732506278,0.00047961630695443646,0.7997901681995698
president barack,16,1,0.0005996776732506278,0.00047961630695443646,0.7997901681995698
health insurance,16,1,0.0005996776732506278,0.00047961630695443646,0.7997901681995698
people left,16,1,0.0005996776732506278,0.00047961630695443646,0.7997901681995698
dar es,16,1,0.0005996776732506278,0.00047961630695443646,0.7997901681995698
hong kong,97,6,0.003635545894081931,0.0028776978417266188,0.7915449084605124
vulnerable groups,33,2,0.0012368352010794198,0.0009592326139088729,0.7755541023542751
state government,17,1,0.000637157527828792,0.00047961630695443646,0.7527436877910803
email friend,17,1,0.000637157527828792,0.00047961630695443646,0.7527436877910803
gender equality,17,1,0.000637157527828792,0.00047961630695443646,0.7527436877910803
000 people,68,4,0.002548630111315168,0.0019184652278177458,0.7527436875000342
human rights,87,5,0.0032607473483002884,0.002398081534772182,0.7354392349001764
barack obama,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
civil war,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
said women,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
children vulnerable,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
african immigrants,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
000 migrants,18,1,0.0006746373824069562,0.00047961630695443646,0.7109245940868967
elderly disabled,36,2,0.0013492747648139124,0.0009592326139088729,0.7109245938726517
left homeless,55,3,0.002061392001799033,0.0014388489208633094,0.69799869210203
long term,37,2,0.0013867546193920767,0.0009592326139088729,0.6917104156737328
donald trump,94,5,0.0035231063303474384,0.002398081534772182,0.6806724833806017
immigrants living,19,1,0.0007121172369851205,0.00047961630695443646,0.6735075102401298
hopeless situation,20,1,0.0007495970915632847,0.00047961630695443646,0.6398321347730479
said government,20,1,0.0007495970915632847,0.00047961630695443646,0.6398321347730479
thousands homeless,20,1,0.0007495970915632847,0.00047961630695443646,0.6398321347730479
new york,100,5,0.0037479854578164238,0.002398081534772182,0.6398321343886623
pregnant women,41,2,0.0015366740377047337,0.0009592326139088729,0.6242264727250891
families homeless,21,1,0.000787076946141449,0.00047961630695443646,0.6093639379178037
years old,21,1,0.000787076946141449,0.00047961630695443646,0.6093639379178037
disabled elderly,21,1,0.000787076946141449,0.00047961630695443646,0.6093639379178037
need humanitarian,22,1,0.0008245568007196132,0.00047961630695443646,0.58166557713695
immigrant visa,22,1,0.0008245568007196132,0.00047961630695443646,0.58166557713695
women men,22,1,0.0008245568007196132,0.00047961630695443646,0.58166557713695
physically disabled,22,1,0.0008245568007196132,0.00047961630695443646,0.58166557713695
european union,44,2,0.0016491136014392263,0.0009592326139088729,0.5816655768832777
rendered homeless,44,2,0.0016491136014392263,0.0009592326139088729,0.5816655768832777
united nations,66,3,0.0024736704021588395,0.0014388489208633094,0.5816655767987203
united states,154,7,0.005771897605037293,0.003357314148681055,0.5816655767020831
